ЛИДЕРСТВО И КОМАНДООБРАЗОВАНИЕ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/f66508be-c762-45fb-911e-7ca8d9c8352e.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=923cfa09ef51c0df3d48e503f1d563d75cbd2f3f51d9fb45e803cc10d11cb3ee
БД 2-5 СИСТЕМЫ УПРАВЛЕНИЯ БАЗАМИ ДАННЫХ (SQL);000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/5bd9d81e-dbce-479b-8eb0-fff28a252472.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=6c4d041d24555844f2e3202778805c8a929c571a2f7dccae8650dc9f454f1191
БД 2-2 ОРГАНИЗАЦИЯ И УПРАВЛЕНИЕ ИЗМЕНЕНИЯМИ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/290b5e10-a7dc-40dc-ad51-21c7a9922eab.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=6c0e7af62841308467aeabd755ddceaa532ce7afc2c25abe0cf9b0f4f783000b
ВС 4 ОРГАНИЗАЦИЯ УЧЕБНОГО ПРОЦЕССА;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/6b8b75b2-94d1-49d7-aaa2-8a595491ef58.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=ddd040899eb0e0d4746e99f8c9ead283d85fa905f87ace6562ea9c1306c48f1e
КОММУНИКАЦИЯ - ПЕРЕГОВОРЫ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/c4fb3fb1-3b90-474c-9990-42e3b8477c48.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=6996d47b447e4af9f33461e8493e6e9da086e3db2d7faa6b2fe60c90d440515b
БД 3-6 ФИНАНСОВЫЕ РЫНКИ И ИХ РЕГУЛИРОВАНИЕ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/9b465dc4-952d-4374-ae48-c9e378940e20.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=22705301d9c7943789a6bf84eb69584720755adb659c4cc65389b0e2c17fdf3a
БД 1-3 МАЛЫЙ И СРЕДНИЙ БИЗНЕС;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/ab13fabd-0507-4a84-9046-88579ea38ef2.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=39377df776ad40a8143f93144a311ffe89ba6fd1d94d7396b801a162d751ef74
Emirates as a holding company;238048@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/d7936057-d1bd-4040-a7f0-4ff03e6a8629.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=13cffade655f95fa6e2b04087554e4d26c36b8066f67a3428741319ed0cfb168
БД 3-5 МЕЖДУНАРОДНЫЕ ФИНАНСОВЫЕ САНКЦИИ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/8575b2cc-6758-4b5d-849e-620ce17b8830.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=d615bc6f585320b207bd412f9f72f2e53a1d35bf9a52b201bd52eb9d461e4765
БД 3-3 СТРАТЕГИЧЕСКИЕ РИСКИ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/a6f084ae-1548-40d3-b8fe-7787b5bad276.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=a28b46542a5a6ac0c56f8ab50df949c699341f2eebc1b361c8f304a02a806bc5
БД 1-2 РОЗНИЧНЫЙ БИЗНЕС;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/142cd8b4-3a04-4327-a9da-b389cdad90e8.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=a4cbf212f803c122210b1254525bcf22cd5a7ceaa9f9bbe9db16cf3cea6ece7d
БД 3-2 РОЗНИЧНЫЕ КРЕДИТНЫЕ РИСКИ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/33eda196-2860-416f-900e-40d8b957c12e.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=cba4b62bb8467daf219baf19cddbfd829fb305221aab0299e4c4081a2bfa75a2
ПУБЛИЧНЫЕ ВЫСТУПЛЕНИЯ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/2ddae1e7-ffe5-4c00-9d51-e387b66aa3b0.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=ddd6166903546d938ee3ab0e95cf8458293b03f31be7e304d496e7250c28c521
ГИБКОЕ СОЗНАНИЕ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/8307345b-51f7-4a2e-acf4-15ebe55487f0.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=1f6914b62ab067d7609c7f2c11d07d210da649c896b8c0058ba94cab547e7e4f
ЛИДЕРСТВО;235918@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/5172657c-51bf-454e-856f-22a0ca0d9d95.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=0ea47a4da462bd47a3767d1f44766daddb5edfaca6b2b9c70c4e63b3e7a3a0f7
УПРАВЛЕНИЕ СОБОЙ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/56c58095-8927-469e-8ea4-6ef8c7465046.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=f91d694d286dd9474a85b959ce4d3455b40a5b2affb85dc115bcbe99193fab53
БД 2-6 БИЗНЕС-ПРОЦЕССЫ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/110911b2-7723-4491-b7dc-dc92a05ab3e2.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=4c939a1b83a36731b13536e6f3dce8fa1d6c42bc7f8108c55dc4501cf0b1ca41
ПСИХОЛОГИЯ В ПОВСЕДНЕВНОЙ ЖИЗНИ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/fd4d46f6-76bc-4878-9730-5da600120676.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=16a255a7337e754f95d6a2b8cdf4059286bb79fedf7f721ff931363b53a2f99f
БД 1-1 КОРПОРАТИВНЫЙ БИЗНЕС;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/c76f6ad2-7305-47c8-85c2-a4b4dd6dc27d.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=06b09c36f8ebee5effe0e54b12112f6715f0b0a35314966d9f476e03865a73d8
БИЗНЕС-ПСИХОЛОГИЯ И МОТИВАЦИЯ ПЕРСОНАЛА;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/5464039f-88be-4a84-9428-eb0379b94dd8.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=f05abf93d15c183a15ab90c933144f3a5c77cf0debfd499dc6244872ec8242f6
БД 4-1 БУХГАЛТЕРСКИЙ УЧЕТ И ОТЧЕТНОСТЬ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/a189f08f-154c-4d36-8982-ec74b29d938e.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=87e6fbeec3e9c55663c8983c0e0b1d9cc0a3ea72b595be7bff5224f789e52ba2
ВВОДНЫЙ ОБЗОР РАЗВИТИЯ ФИНАНСОВЫХ ТЕХНОЛОГИЙ ЧАСТЬ 2;999101@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/dce079f3-84cc-45e7-8576-140d53ee3f96.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=8b89ab855a5dedb4a4a88edb9d84c4053f4c5cf094e1fb2fc08225abf7fbeaee
КОММУНИКАЦИИ - ОБЩЕНИЕ В ЖИЗНИ ЧЕЛОВЕКА;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/4aecc30b-2792-41a0-9094-666c2245581c.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=127ff1d750f86d5c992f3d98f49370e69829d9bf2959e3a9af96efa700513932
БД 2-7 НЕЙРОСЕТИ И ПРОДАЖА ПРОДУКТОВ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/00cd8fcf-87bd-47a6-a282-d7397c7ab235.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=420571e3cb428d53f041420138c445dff5b5b5e9cacf3fcec3ec7e8f4d9342c2
УПРАВЛЕНИЕ ВРЕМЕНЕМ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/a04df5b1-f779-41ae-b0d4-a9a7dcb4d293.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=5413cea1ac3723576b10b9841a629404a4dd3813f949eba0b439f57fb09ffb0e
ВВОДНЫЙ ОБЗОР РАЗВИТИЯ ФИНАНСОВЫХ ТЕХНОЛОГИЙ ЧАСТЬ 3;999101@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/933eefd9-64f0-47c1-a0e3-c76054aa375e.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=1779dc1088384fd9ac66b080ba4bc8e9cdaed22bdb584872adbb60355a5c8661
МАСТЕР-КЛАСС ОТ МОДЕРАТОРОВ  ПО ИТОГАМ ПЕРВОГО ДНЯ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/f4381f1b-7570-4047-8afe-ff85dccb4043.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=906a028298b839e16e63e89b9a90f7143a6307fb02584b58c504bb72ed7ca319
ЦИФРОВЫЕ ФИНАНСОВЫЕ ТЕХНОЛОГИИ 03;999101@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/bc78c31d-484d-4818-a6ad-1b2d61c0b16e.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=472153574ccc02cd11ccd08766e078bb101a57c577450d390644dd5d45366d8b
Стресс;235918@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/46bf0486-81cc-4ab8-8121-483904253037.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=c9caab1b5767790b7a09d182a28a1aab70642f1e6c00cf1180486b49ccf36e6a
МОНЕТЫ;rspp0@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/65923c42-bf51-464b-977e-792904faf479.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=e33c9d10b9a87c0f8544a712b766bc29836262c4a3a8df2aaced4cdf1a10a7e2
Предпринимательская деЯтельность ;237939@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/5c7271f7-b932-462d-a78e-52b02ac24fe2.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=fb42449190218ac75e7f46d1422abb9078d75faf63f303a11aa59131837bdcbd
ВВОДНЫЙ ОБЗОР РАЗВИТИЯ ФИНАНСОВЫХ ТЕХНОЛОГИЙ ЧАСТЬ 4;999101@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/84a76c8c-1900-4585-b9d3-a0b3d916d69d.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=880d04b5d93275cad7ef166ca5c3cf4f656761754515f63e9fae2dbfacd44254
управление временем;235916@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/00e08403-9e02-4510-9895-5d11d5bc77a3.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=9f35ade5c7d9b0c4ddea157bdd4f3c09b806355a32c608292c27aae544646109
Умение управлять конфликтами;235918@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/d028e789-c685-4468-9677-c95991abe5b8.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=57209838735bb82826620bfad5c10455ac327aadfb03db2ee6084f584045f0ab
ВС 5 СОВРЕМЕННЫЙ РЫНОК ТРУДА;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/0768372a-735a-4017-a3be-ba0ae8e42252.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=2eef02bcedbdda17aab4a5c8aa19fa858d93d5a230b3e7e5d0b3528867433fc1
тайм-мененджмент в управлении;235916@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/914905bc-a86d-47f4-a5bd-a40ca29d10b9.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=68914411c13b95ecaf9375fdaf47b101af836ea585d3e4c5684919262b8d7e34
BITCOIN;230675@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/84027aba-a28e-452b-9070-98d2fbf3ae05.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=8a04eb41e6895d0d77cbd8ae3c8ae922dc7388f776883fe0cdc7fd9c2cae7c93
ЦИФРОВЫЕ ФИНАНСОВЫЕ ТЕХНОЛОГИИ 04;999101@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/987cfb41-051d-4a1a-ab02-debeb0af3f24.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=8ef73b7ab47843553160f6d58b79386596144097da2f9fded3ff9390316ba0fa
ТЕМПЕРАМЕНТ, ХАРАКТЕР И СПОСОБНОСТИ;000001@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/1c148b13-fc01-4853-9df6-755bbe7ded47.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=4e96636874ea1f89308ccc1ac3386c773d7867a6f096dbaa8b4c5c1527ade482
ЦИФРОВЫЕ ФИНАНСОВЫЕ ТЕХНОЛОГИИ 02;999101@;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/a4dab307-cad5-404f-89f7-8de10a0e117a.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231215/us-east-1/s3/aws4_request&X-Amz-Date=20231215T131115Z&X-Amz-SignedHeaders=host&X-Amz-Signature=4997d599da05d7d23d1411ca3a65d81cfe847689e458cb3b86f593528b59b7cd
