Comparative  Economic Development;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/9a52ac4c-4127-4cc7-89ce-ad0a6e60b9ac.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=5f51de57cc5a8333e1231720fe16993f150a73c8df697b852f5ad7d94a9980ed
Binomial Trees;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/cc119536-2381-4bfc-a9fa-0d315284710a.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=0d9e6a6ed31c48d2000718b86d730ef55cb282b1cd7809cdad1e3977d5c5371f
Nature and functions of money ;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/b681f6bc-78e8-4e71-8605-5e9bcb60c233.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=a17208bc1f6924d043d7d209fcb240d038404317dc271dcbb5f529238772de2f
Consumer Choice, Market Demand, and Elasticity;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/88c8a9aa-1e3b-4e29-9c9f-1ee83ef16bb3.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=d8d2be8bb1a513236b53dac0f856e19ee0b6a2cec0caec24a4432355547b755c
The Theory of Consumer Choice;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/d4b54f47-b0a3-4aa2-b4e6-db9bb5cdbebd.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=001771769c78b2307e120fafcfb693f998550aa875672d87636d06a3f49831c8
MONEY, BANKING, AND MONETARY POLICY;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/a5b768f9-d898-417a-ac0e-5987a4699242.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=ef75e2291a41fe76996f121f44d6cae3c67650df216175edcc603a9664b8386d
Efficiency and Productivity Measurement;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/0bf4678b-0927-4ab9-a980-841019c9f8f8.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=7ea759b96b6e6f42557718774f9ab13e995df6029db62cab35434e43093cde30
Cryptographic Hash Functions;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/73b2b1fa-1e88-40aa-8e89-c30bfe4f13b8.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=f69398e165191305cde261201d425b37cc94444065554d2887377ea9a7fb4323
Using Options for Risk Management;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/0884e8af-6463-4423-9776-d45c48b55380.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=4b5560c4fec916f0311df4f04673a830583fefe633789ec3400bf95febfd72b7
The Future of Development Financing: Challenges, Scenarios and Strategic Choices;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/08eda2b6-b946-4e6f-8d06-610a8e5bbf2d.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=c75684cbde787a3a7890afb1bd6e3a6d772a53519c6d28fe828bb3d06e063951
Continuous Time Option Pricing Models;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/75d69e43-72ae-4b1e-b2c5-24480640c66f.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=517e3b2b2164d7a2079c86b110dbb146fade89ae14091017267e556e046075c2
Public-key Cryptography;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/140760cb-ad6f-4cd3-ae47-3609d36d3745.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=c57820a5b2be7cabf90c3ea86648e43716fe67855478d0d99c65d066b669a159
The Binomial Option Pricing Model ;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/90947205-ed73-4037-a392-f59eb27f2edf.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=814e9964d599d739a27a9b98d88ec58e2e327d012c46579ca39c37944121d11e
Arbitrage Restrictions on Option Prices;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/d187e4ba-c7a7-4e40-8638-b3a3b7e5b250.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=f9ab9d7adf3ed200eaa1f149c5cb814e1567973477a1ed413986f9d5257783b2
Option Strategies and Profit Diagrams;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/7cbc6c0e-388e-4813-81f7-a3d176e75a97.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=88f6f582cd03b860ac61cfd1bd0f8668bb9131e171f8d4b1e6d6be344d7b6d43
Introduction to Options;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/e4e0da83-1892-4639-ac46-01d367991e18.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=66908a0a6bf9487153385aacdf05c48cabf9578971089ba7940ee43c80406b62
Intertemporal Choice;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/39c8205e-94c7-4768-b6cb-78cab34d1007.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=5bd1a348166436b13aa3d0a8cafe11f3fb377865b0fd7eb40f77f391f97335c2
Public-key Cryptography;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/75914294-e03c-49c0-83e2-e443dd902fa6.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=7dfe2ad645651a51bb1862d4a7383f47854831de22dc4fadab769f19244e38c9
The Theory of Consumer Behavior;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/72108943-b332-4198-91dd-0fc5d4fc1473.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=195c9c1533ad313f1d93eb50e1cacee7a06c78f458003592846b088e2f8d2352
Intertemporal Choice;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/f219dc29-31f5-49f2-806e-6a34fc1e224e.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=b724570695815d1a8eb2aea97f9abcfb18807c5c678f5bca640ea5aae65e3709
Cryptographic Hash Functions Beyond CRCs;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/25e04ed1-c3ab-4d6c-aa4d-fd1b274a693e.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=f533114ecbe7c69069c718f7204da85c22e5ba41a6de33681c289b4348d91969
Consumption;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/918aa9cd-6a2f-4ec1-ad15-06cc49cd12e4.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=5c9cd527068a34dcd33927c2358fe61dad6018e9bba893e6dfade93819e3e182
Grounded Theory for ABM;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/d39c4b74-055f-450b-91d3-ab8704c8114c.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=81ffedc57b5b3a96a63b1c1e5c05892af0c9dd54ce7079abc2009db3799ac8d2
Strategies;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/0ac31618-d2ac-418d-abe2-eff21dca1000.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=2421dc6b5daa781a2c9f514013e5e11ccf98665ae8adcec4ba23d73b408a9d73
Production Possibilities and Opportunity Cost;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/219811ac-4fe1-4e12-80c1-ee7af85f4ed6.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=bb8a28159679b0f323b636f13ad50b4bbf9e209faea6384403efce833be241ad
Production;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/ddf770bd-cddf-4021-b88b-1eababacea6b.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=36237bb39ef53ef34f33fd246607426ecaa4a39ab213ddec5c66051da16349d7
Comparative Advantage and the Gains from Trade;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/3eb1d571-1e77-4fa5-8600-a6533019502f.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=8e8bc529a4702d02488b68c0c5425caf09c5f5b9e601c21cc8362f1821cd77f5
Economic consequences of social unrest;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/02fb13d1-b322-4896-b88f-d44715da1f06.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=5b96aaaa362c0c567063cd24c93c5fc61fcfb6fb73e68e7ef02992bc33d17edf
Savings and Investment;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/773d7fad-ae2c-460d-bf13-3bdb0b9b2e13.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=135c86da3d867091d704b024877b270836d6ef6188b5746b6c9880c585430956
Агентное моделирование как инструмент анализасоциально-экономического развития;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/1f8e4424-8493-4d1e-89c1-d7955224d881.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=d1eeb1a02fed8d0f72db97378646bc5c817afa7ff648a3a49daa824069c3ff10
Definitions of Money;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/ccfe1fda-1446-4854-96c2-90dcebc5ddc5.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=0aa4d32a75aa03dd7b6302f6eebf928169908504446e5de4266fc09d853d9197
Симметричные таблицы «затраты-выпуск». ;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/68e7c6b7-c7d2-415b-a7df-c8b829093b4a.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=c65d6a63cd0bd9c6b7d5610dec10164b9d387c2ef584d37881d9853bec90e05a
Трансформация мировой гегемонии США в условиях подъёма Китая;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/e375f927-2ecb-46f8-8241-a50f85cc4e02.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=1d11020d84f58380c24d23c7b97dfa9566176242489081cef2dba641cbb05ce3
The Fibonacci Sequence and Golden Ratio in Finance;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/7146ba32-d87c-47c1-9d26-314d9168cca3.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=578a3fb4c623c518506203774c699f5f325f81c9a208b33029407c038e640c94
Международная торговля и международные морские перевозки грузов;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/f1f82691-ff7e-4bac-8a69-08316db8c8fd.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=0a0254862717a15a88db2a753d938c0adf85a954a8ec59a3c798603006505297
Introduction to Business Information Systems  ;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/bf35e2e6-48f2-4a30-ae9f-3ace4637cd1a.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=2831f2cac8dd6b5645d1d3129b2258aa874d634de5593adf9a6601cada4a6ae6
Practical DSGE modelling 1;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/40d29a57-490e-4364-b13d-67606e120f14.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=1f63d942a6cc5756bed9b827077b3151b5430ab6a8b0487b83e37c074ee2188f
Practical DSGE modelling 2;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/5e3f33a2-2bbb-4583-83b8-a7be636eeed2.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=edacb1f6084d4fc3384622721a2c15557b9fbef1fd0833c970a1cd11cea97049
INFORMATION SYSTEMS,ORGANIZATIONS and BUSINESS PROCESSES;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/8a30c6ee-a065-45d8-a1aa-fa4d711178c4.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=5bb6eda60bb98ba3e64a0452296e04218a965fb1805099f98cbf2e183975b795
Practical DSGE modelling 3;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/0cdc0034-b211-4010-a697-e76ce44da679.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=b4c713689b668430488d572c2813a4f2667edd4e98325d03e3e2c609fb9f715d
Managing Information in the Global Economy;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/22a5a86b-b4ee-4215-901d-65fbc57aff63.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=4805082f9dcc7d724b1b20a3fcd5ecea26a9353311cb23e9ac0e00bf513633c0
Practical DSGE modelling 4;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/6dcf35b6-751b-44aa-b365-6dc2a7a933b9.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=a09519302e6c11fc3a3daa7aaef6332e5d04af4760303fb301f8ec4cb6689597
Emergence of the Digital Firm;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/b20636cb-a655-427d-9164-e54305315461.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=fe2d5640377bee8b743a73261c4ef3e27083c0242f133dd82c2dea2d0b64397d
Practical DSGE modelling 5;999011;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/0b143deb-e19d-44d8-ad0c-cd7509b866b8.ppt?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=15dae5926d8e216fd24a4872908e5298ddde708dfe2ca786b9cf1a6515085e6b
