ЛИДЕРСТВО И КОМАНДООБРАЗОВАНИЕ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/f66508be-c762-45fb-911e-7ca8d9c8352e.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=1d5b4544a97626dee3cf1e2fa276e360fe01f2f1bd3d99659919fcbbde542cc4
БД 2-5 СИСТЕМЫ УПРАВЛЕНИЯ БАЗАМИ ДАННЫХ (SQL);000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/5bd9d81e-dbce-479b-8eb0-fff28a252472.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=7744d3b81ce99565c8978967e0f782f5e32f5945817f130b95685c9bfde1c1a2
БД 2-2 ОРГАНИЗАЦИЯ И УПРАВЛЕНИЕ ИЗМЕНЕНИЯМИ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/290b5e10-a7dc-40dc-ad51-21c7a9922eab.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=6db5c5d99b3b972817c67881f5b1d95f1fef6e46ff882360cf314010bb2f1ad0
ВС 4 ОРГАНИЗАЦИЯ УЧЕБНОГО ПРОЦЕССА;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/6b8b75b2-94d1-49d7-aaa2-8a595491ef58.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=d511783d94f0b4cb49d1f80778e9d4944bb8b85b506fca11cefd05a7cf442c81
КОММУНИКАЦИЯ - ПЕРЕГОВОРЫ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/c4fb3fb1-3b90-474c-9990-42e3b8477c48.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=ac0bb629f42d325d8f5b808be1f43fc4236ba90bc13cb78e66e759bd8c7e0c12
БД 3-6 ФИНАНСОВЫЕ РЫНКИ И ИХ РЕГУЛИРОВАНИЕ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/9b465dc4-952d-4374-ae48-c9e378940e20.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=df9faa909636653fa021560c5e6cbf42293c70e2948ee9d0c2e7296b490c759e
БД 1-3 МАЛЫЙ И СРЕДНИЙ БИЗНЕС;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/ab13fabd-0507-4a84-9046-88579ea38ef2.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=9d54059ff573c62efc23b2ffcd9d3d35179b0d3583b2c8678e1c540f1cfa03a5
Emirates as a holding company;238048;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/d7936057-d1bd-4040-a7f0-4ff03e6a8629.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=96720adb189e6d011a0c3b540736be3026af128bd7171732e438b646b755fd0f
БД 3-5 МЕЖДУНАРОДНЫЕ ФИНАНСОВЫЕ САНКЦИИ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/8575b2cc-6758-4b5d-849e-620ce17b8830.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=654b283a7a44ec0c2b960371c97d2cc09d55c330f301c5b649d958b7d131f192
БД 3-3 СТРАТЕГИЧЕСКИЕ РИСКИ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/a6f084ae-1548-40d3-b8fe-7787b5bad276.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=71d59108009afd0ab158d103ef35adfca168deba1e4398c43c9dcf0624f0a2b7
БД 1-2 РОЗНИЧНЫЙ БИЗНЕС;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/142cd8b4-3a04-4327-a9da-b389cdad90e8.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=9a5c9869cc4e806a53911f5b7dfd117836e123c27e4ea9e2c84414c519bd5660
БД 3-2 РОЗНИЧНЫЕ КРЕДИТНЫЕ РИСКИ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/33eda196-2860-416f-900e-40d8b957c12e.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=513f8b8a2638b1c779767de2a0b71d30836864689df1dd6f7ccdc75d0e9fb1a7
ПУБЛИЧНЫЕ ВЫСТУПЛЕНИЯ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/2ddae1e7-ffe5-4c00-9d51-e387b66aa3b0.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=29a9f440dfaf4baa9738b48c5065755ec2a61b4a7624dab3fd75aa7e6c0ceb2c
ГИБКОЕ СОЗНАНИЕ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/8307345b-51f7-4a2e-acf4-15ebe55487f0.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=eb1d4da63c996c7fd5f79009957d60fdd45ab27b93f5d99dc9381309c32c36a4
ЛИДЕРСТВО;235918;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/5172657c-51bf-454e-856f-22a0ca0d9d95.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=08bd3c341557eadcd4f3c316db0cecbed6ec31c98740d4bf5ffe426e7fd004be
УПРАВЛЕНИЕ СОБОЙ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/56c58095-8927-469e-8ea4-6ef8c7465046.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=c42931cd2056dee6e9613e5733577c2ac9cf05c4bb05d2bdaf6f0e06bee76b9b
БД 2-6 БИЗНЕС-ПРОЦЕССЫ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/110911b2-7723-4491-b7dc-dc92a05ab3e2.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=619731169350bdd6647fa98c28edd3ec498d82656dae8efbe7547033bf82a734
ПСИХОЛОГИЯ В ПОВСЕДНЕВНОЙ ЖИЗНИ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/fd4d46f6-76bc-4878-9730-5da600120676.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=5eba1c3b94bbc2113a97f34ec3cc37e457e676bca97c39bd94c6d63107431e1b
БД 1-1 КОРПОРАТИВНЫЙ БИЗНЕС;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/c76f6ad2-7305-47c8-85c2-a4b4dd6dc27d.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=63f05cf54f388987027dd9c5abd4e902ccb609675d247d78e98cb1654fd05e72
БИЗНЕС-ПСИХОЛОГИЯ И МОТИВАЦИЯ ПЕРСОНАЛА;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/5464039f-88be-4a84-9428-eb0379b94dd8.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=84f45e60caa23ef95f3b090b7da6737e068a1202c4a50f1a0f266b69497c6d1d
БД 4-1 БУХГАЛТЕРСКИЙ УЧЕТ И ОТЧЕТНОСТЬ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/a189f08f-154c-4d36-8982-ec74b29d938e.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=ce2e633523df6d629cf6f547db15afd00f1f6b43e576fd887e616c7e94fac442
ВВОДНЫЙ ОБЗОР РАЗВИТИЯ ФИНАНСОВЫХ ТЕХНОЛОГИЙ ЧАСТЬ 2;999101;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/dce079f3-84cc-45e7-8576-140d53ee3f96.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=0ebe0682dd6299174fcae30d7f67e663d1d05b2b16755a5a27535bcf7db8da6c
КОММУНИКАЦИИ - ОБЩЕНИЕ В ЖИЗНИ ЧЕЛОВЕКА;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/4aecc30b-2792-41a0-9094-666c2245581c.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=a8b63fc935551a4d25cb6ab5527ee197f5d469a8ef2344c8e9b5f3afee97fb46
БД 2-7 НЕЙРОСЕТИ И ПРОДАЖА ПРОДУКТОВ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/00cd8fcf-87bd-47a6-a282-d7397c7ab235.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=ef309bc6a058cfe90a5dd1abe0315bf4e17a5dd1afcf22a444514f9fd77564ec
УПРАВЛЕНИЕ ВРЕМЕНЕМ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/a04df5b1-f779-41ae-b0d4-a9a7dcb4d293.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=7d015e365f11fb53c10b9d072d700391d356fac6fc856498bd55e790d67b88ce
ВВОДНЫЙ ОБЗОР РАЗВИТИЯ ФИНАНСОВЫХ ТЕХНОЛОГИЙ ЧАСТЬ 3;999101;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/933eefd9-64f0-47c1-a0e3-c76054aa375e.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=6e4d6e3e9ffb1139788ca9a66987bdc38cc0f86d0731bfed1a1e50257c61e249
МАСТЕР-КЛАСС ОТ МОДЕРАТОРОВ  ПО ИТОГАМ ПЕРВОГО ДНЯ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/f4381f1b-7570-4047-8afe-ff85dccb4043.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=932ce6b9b529e0ce3653b8da790a5ebed2d067a916e073a8e50856a9e5644f6e
ЦИФРОВЫЕ ФИНАНСОВЫЕ ТЕХНОЛОГИИ 03;999101;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/bc78c31d-484d-4818-a6ad-1b2d61c0b16e.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=304736f863734d900791590bded8500f9f5b51f6497f3f9f568d113c665c70ce
Стресс;235918;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/46bf0486-81cc-4ab8-8121-483904253037.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=39623086dbe43cd5462b301b0ce7dcd8637447e22c79a99e6e713b8c8566d854
МОНЕТЫ;rspp0;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/65923c42-bf51-464b-977e-792904faf479.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=03664eeced56711a447451b6e5c7ea282bfd79abfe0875d735297567580b1b13
Предпринимательская деЯтельность ;237939;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/5c7271f7-b932-462d-a78e-52b02ac24fe2.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=5a69f459004bc1e2a99561e204d3115a9d68fbedd44bf561c3c52faf04066ad9
ВВОДНЫЙ ОБЗОР РАЗВИТИЯ ФИНАНСОВЫХ ТЕХНОЛОГИЙ ЧАСТЬ 4;999101;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/84a76c8c-1900-4585-b9d3-a0b3d916d69d.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=987e5b73be68318048f38b7cb77bf9708dc30323164a660f0650ca4344ecfbe3
управление временем;235916;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/00e08403-9e02-4510-9895-5d11d5bc77a3.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=5962bd2221bf71839ff41075abda3f64b26cb3a8c681ebe14095e6aa5376a18d
Умение управлять конфликтами;235918;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/d028e789-c685-4468-9677-c95991abe5b8.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=ec4bd2f4527fcca1a2f322999a6d8a405fcf4369952b037f8e7386b1a14d3595
ВС 5 СОВРЕМЕННЫЙ РЫНОК ТРУДА;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/0768372a-735a-4017-a3be-ba0ae8e42252.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=f47dab39690a60a084ce4317ed07d3b321383611de82966062a54fd65605e018
тайм-мененджмент в управлении;235916;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/914905bc-a86d-47f4-a5bd-a40ca29d10b9.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=3de8fb2e2d6347694a93388e85e4431864f71c2919c9d196c2049203f6253054
BITCOIN;230675;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/84027aba-a28e-452b-9070-98d2fbf3ae05.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=1b880b66283ca6d9729f9b525429101d8ad260c9fbb1119be2afe996bf81ccfa
ЦИФРОВЫЕ ФИНАНСОВЫЕ ТЕХНОЛОГИИ 04;999101;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/987cfb41-051d-4a1a-ab02-debeb0af3f24.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=cc3df35247c5ae1b3bb39d5c5633d44d469c7d10acb4639dbe1cf9da8151392b
ТЕМПЕРАМЕНТ, ХАРАКТЕР И СПОСОБНОСТИ;000001;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/1c148b13-fc01-4853-9df6-755bbe7ded47.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=b3215eba26d7feda214f8429196367fb2d051979abbef27abb401b7f9cbd67db
ЦИФРОВЫЕ ФИНАНСОВЫЕ ТЕХНОЛОГИИ 02;999101;https://hb.ru-msk.vkcs.cloud/sld-prod-cold/a4dab307-cad5-404f-89f7-8de10a0e117a.pptx?X-Amz-Expires=432000&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=4BvAAGxVbRSLB347BK9Xyi/20231101/us-east-1/s3/aws4_request&X-Amz-Date=20231101T133254Z&X-Amz-SignedHeaders=host&X-Amz-Signature=a96f433fefc1bbad1b47c86b6d91eb6a08a1c48869caaf32a0d463912fb92bb5
